traj_idx,frame,x,y,z
0,1.0,31.637138114569666,26.46190066675939,0
0,2.0,31.375656745434483,26.292005726539067,0
0,3.0,31.053429616620008,26.438787284708262,0
0,4.0,31.896606062093582,26.03261667627281,0
1,6.0,31.659877113803347,26.305452091737422,0
2,3.0,11.942425143194,31.893009982675224,0
2,4.0,11.356829392702295,30.813459426998598,0
2,5.0,10.045442880115857,30.983886219976498,0
2,6.0,10.191014934391333,30.44175556773032,0
2,7.0,11.350929665405033,30.863172588201984,0
2,8.0,11.161927409489664,31.710753046283017,0
2,9.0,11.29879131698533,31.819199613263457,0
2,10.0,11.485811944911447,31.395322380958753,0
2,11.0,12.771483954062802,31.23650501772694,0
2,12.0,13.529575597120996,31.02260987221989,0
2,13.0,13.77629808158963,30.10379853935345,0
2,14.0,13.768789549509123,30.787681275359006,0
2,15.0,13.785884477590542,31.172090052957934,0
2,16.0,14.17209983693273,31.59973497780954,0
3,19.0,14.983394804224602,31.162906157372547,0
3,20.0,13.970622903436038,28.796597970725834,0
3,21.0,14.816000431754148,27.802916764782303,0
3,22.0,11.688090628919213,26.955883051374705,0
3,23.0,10.577396068407907,27.7273624494483,0
3,24.0,9.024654303376721,29.423898104257482,0
3,25.0,11.619239237550119,29.744097123946986,0
3,26.0,10.721547703194105,30.82335827183465,0
3,27.0,11.73859014931719,31.27229012641027,0
3,28.0,10.9533893976471,31.656446862176047,0
4,9.0,0.2043332885172333,27.698480098786902,0
4,10.0,1.8022532255269965,28.20802337540522,0
4,11.0,0.9256191737759707,27.8231825190256,0
4,12.0,1.6792555126212676,28.186958214638956,0
4,13.0,1.3803323830617558,29.02917116332067,0
4,14.0,0.6741840108097108,29.763496506103365,0
4,15.0,0.6070221349316967,29.95484436303775,0
5,6.0,12.930920880512474,8.15745456152466,0
5,7.0,14.356160898716155,7.877938157465039,0
5,8.0,14.770556059391282,8.537253874366229,0
5,9.0,14.58672489238458,7.030322624032948,0
5,10.0,13.649811661769121,5.789590566394956,0
5,11.0,13.841896010533503,6.111158138394771,0
5,12.0,13.85157218492742,5.893020492192097,0
5,13.0,14.324644286511415,5.781939213075887,0
5,14.0,13.464320614637884,3.930346784402559,0
5,15.0,12.443940568352104,4.2822817188118485,0
5,16.0,12.664280237723403,3.0065412301758876,0
5,17.0,13.448620479120066,2.393372620686854,0
5,18.0,12.715588472698869,2.678270564631685,0
5,19.0,14.010782894671834,1.2556966273524495,0
5,20.0,13.074363121771896,0.0882927396288764,0
5,21.0,12.661440947221692,1.2588427682231504,0
5,22.0,12.85872598304438,0.4366915339362514,0
5,23.0,11.501299826925802,2.0486718900133987,0
5,24.0,11.452836878727709,1.6897128103205752,0
5,25.0,11.471695461666641,2.2221884757822927,0
5,26.0,12.660295300696632,3.0342197972503655,0
5,27.0,13.500471659132955,3.237645550003908,0
5,28.0,13.859676444938898,2.2634890263748204,0
5,29.0,13.62068379480128,2.795315326440882,0
5,30.0,14.094640188036891,3.9823064919414115,0
5,31.0,14.48362363066974,3.386720028251503,0
5,32.0,13.885543987203803,3.447613811656769,0
5,33.0,14.468866188764167,3.5801917746884477,0
5,34.0,14.253536586220648,3.8510471858191764,0
5,35.0,14.743038145694925,2.9985456977649427,0
5,36.0,15.150745771405028,0.8022215027607835,0
5,37.0,15.17103246746153,3.871887606819893,0
6,11.0,0.7757057416824864,8.399567485543585,0
7,18.0,0.22564300836860696,9.900907007374705,0
7,19.0,0.549360160565513,10.889627150264658,0
7,20.0,0.7162941137847412,9.849349512367027,0
7,21.0,1.2426790694148764,8.677699632179902,0
7,22.0,3.167778483877129,9.522859679603613,0
7,23.0,2.377504576639538,9.265080522876424,0
7,24.0,1.6892638002792353,8.587139026183188,0
7,25.0,1.1155903012503074,8.246055811784906,0
7,26.0,1.8278010265348712,7.5145593726121405,0
7,27.0,0.28290865719407066,7.561996389504145,0
8,29.0,0.010850282234031283,6.175400203399661,0
8,30.0,0.6552995494988352,8.197885273704884,0
8,31.0,1.3801717889268161,7.572814895528115,0
9,13.0,8.073553931848835,29.46715774696584,0
9,14.0,7.35758661804347,28.117477461546997,0
9,15.0,4.510610462873814,27.17350507517699,0
9,16.0,4.225594218855335,25.773970665929966,0
9,17.0,3.911557953149881,26.547461561662338,0
9,18.0,2.9402478291363536,27.50200855746627,0
9,19.0,3.709450958634676,27.614632982762338,0
9,20.0,1.7783287454264496,28.096388206725543,0
9,21.0,2.946380084797383,27.637926207012903,0
9,22.0,3.473384625597916,29.088313945861977,0
9,23.0,4.248824261334647,28.672018854090133,0
9,24.0,2.714729035266984,27.620080445468034,0
9,25.0,2.3145152093354397,26.675022416732624,0
9,26.0,2.7769079390618288,25.797957954914686,0
9,27.0,3.281349253172152,26.113903028110876,0
9,28.0,3.65321490593044,27.009578429396903,0
9,29.0,4.634420571074983,26.20232871126153,0
9,30.0,6.660127466499489,24.855918320674014,0
9,31.0,5.801263873952266,23.42112439460974,0
9,32.0,6.8784217918044845,23.939381266792758,0
9,33.0,3.940111637823719,26.32622116120198,0
9,34.0,4.3776351856364215,24.900564297255855,0
9,35.0,3.0611881765189963,25.60404344754084,0
9,36.0,2.846049897864006,26.84584996533775,0
9,37.0,2.061208114617031,26.534180846548388,0
9,38.0,1.974520835071246,25.81678116852477,0
9,39.0,2.0573719216729387,25.815517371271056,0
9,40.0,3.7747478119392497,25.700499034165475,0
9,41.0,3.904917794943856,24.902165609283514,0
9,42.0,5.38792876585326,27.245042151646516,0
9,43.0,5.494609623575201,26.92319627908521,0
9,44.0,6.972374148033751,26.499726990176903,0
10,14.0,1.0917903834040175,2.8867434802244247,0
10,15.0,2.3435193143422453,2.8759774422463806,0
10,16.0,2.0675841560673405,2.0679629805740696,0
10,17.0,2.155627176200369,1.1557608460657889,0
10,18.0,1.1608549558359726,1.6488284129128452,0
10,19.0,0.785014692305424,0.7891326118542636,0
11,26.0,1.7063268194876855,0.3470204176495102,0
12,17.0,18.721338862547057,8.014903389335629,0
12,18.0,19.496126762608796,7.459956065161158,0
12,19.0,20.591379796846653,6.36956763105621,0
12,20.0,19.795070587000453,6.833679205974597,0
12,21.0,20.730047679120574,6.3513492421338,0
12,22.0,21.783892291692794,6.295821137855757,0
12,23.0,22.426537294530604,6.934507947935856,0
12,24.0,22.98606915683942,6.178942649848157,0
12,25.0,21.569212759640806,5.055981796977797,0
12,26.0,21.288602922376228,5.401909746817786,0
12,27.0,21.490699938908378,6.453263298174132,0
12,28.0,23.502045118778966,6.344644561261283,0
12,29.0,22.877619699874742,5.829018116374133,0
12,30.0,22.25254946230254,5.35483604216261,0
12,31.0,22.910158752476136,3.942256800729673,0
12,32.0,23.76890673968289,2.727928636805153,0
12,33.0,24.387630644244013,2.0182987341075744,0
12,34.0,25.640206498671404,2.5196907642703223,0
12,35.0,24.514777141288434,3.0328210886848304,0
12,36.0,26.120043821671402,5.265411570699559,0
12,37.0,27.199470973749868,5.642016194604484,0
12,38.0,27.62548826795893,5.630141622858066,0
12,39.0,27.638273848567835,5.876835659651928,0
12,40.0,26.621968993119538,6.484105279641252,0
12,41.0,27.21374680637153,7.133290546837184,0
12,42.0,25.385102669991085,9.329885184396169,0
12,43.0,25.398098840353782,9.577513289365918,0
12,44.0,23.228296250236184,7.207819271318883,0
12,45.0,23.999339558385444,7.151810461792788,0
12,46.0,24.383439888248603,6.5699068033232955,0
12,47.0,22.91103819888656,6.275244732052556,0
12,48.0,21.737992134949835,5.347584915291787,0
13,18.0,20.000934628723385,6.145871548649055,0
13,19.0,20.40275107143067,5.164048070584624,0
13,20.0,19.35012570209622,4.989177547416496,0
13,21.0,19.59495643976551,5.660900826370003,0
13,22.0,18.91898695048951,4.852083405525139,0
13,23.0,18.537666579747338,4.231495544691143,0
13,24.0,18.453559686546996,3.4451747451798482,0
13,25.0,18.242930431107155,3.678397072789277,0
13,26.0,19.11094628832663,4.451746697365547,0
13,27.0,18.663373863914302,5.704641009580005,0
13,28.0,19.337542840828448,5.563697615612291,0
13,29.0,20.05623182301406,6.682773371570484,0
13,30.0,18.831153296287354,8.191378410530184,0
13,31.0,18.685946580539635,8.841650796077744,0
13,32.0,19.681942264537255,8.158204342302646,0
13,33.0,20.079811616323667,10.077658571783807,0
13,34.0,21.311755858411246,10.174008556014435,0
13,35.0,22.208593900705168,11.418634722340343,0
13,36.0,22.416949549142032,11.924409614189514,0
13,37.0,23.18392884395257,13.34014534044988,0
13,38.0,22.585435840352886,14.309063253827539,0
13,39.0,23.551766627201758,13.55422912835349,0
13,40.0,23.52298233671236,12.733949649330924,0
13,41.0,23.572894716495227,14.110004632692807,0
13,42.0,23.148426916503524,14.476031592026956,0
13,43.0,24.232781466209318,14.822762447737752,0
13,44.0,23.22124737151435,15.490355562539705,0
13,45.0,22.738413408875743,15.430475116675446,0
13,46.0,22.11384331395911,16.72267890260774,0
13,47.0,21.660980130960482,16.750482308649175,0
13,48.0,22.652941568276134,15.55127883675025,0
13,49.0,20.591657218529193,16.873847734640407,0
14,31.0,8.212402219919568,0.6110463283624696,0
14,32.0,7.015117003614947,1.915285036435435,0
14,33.0,6.131785459805187,3.773448497503125,0
14,34.0,7.333085611811711,4.403926203596601,0
14,35.0,6.491832424817801,5.507105322175171,0
14,36.0,6.186948952253147,5.7008981985333484,0
14,37.0,5.925502648878464,4.992420354399982,0
14,38.0,6.0074549139015545,4.2171067535498175,0
14,39.0,5.18671401067283,4.913789899063996,0
14,40.0,5.527202816244113,4.870857421115996,0
14,41.0,5.946941050450931,2.4463274520752734,0
14,42.0,7.853843322969226,2.9944246486921067,0
14,43.0,7.992389974225034,4.722980939067742,0
14,44.0,8.232874557492735,5.415147353028765,0
14,45.0,6.130441120656386,7.805094861915375,0
14,46.0,6.606853900564886,7.5586090150544365,0
14,47.0,8.224235693168495,8.381491302572428,0
14,48.0,8.015671102272648,7.653966854369905,0
14,49.0,7.814217303879374,5.654915768642947,0
14,50.0,7.567135020805566,6.092748973535944,0
15,19.0,0.12369978186120534,15.636085191588606,0
16,25.0,0.7114795752175951,16.20062152801259,0
17,27.0,0.14894879844324294,15.302781115523658,0
18,40.0,0.0842243586851481,17.409845267763323,0
19,42.0,0.513457223408281,18.786825606050648,0
19,43.0,2.206542532591399,19.217823729915082,0
19,44.0,0.8989009651005375,18.400023803910287,0
19,45.0,2.5977510685817577,18.92120680603874,0
19,46.0,2.130879400918971,19.00010625048167,0
19,47.0,3.6484571958437897,19.59600581395088,0
19,48.0,3.1715329276899666,20.801721244201595,0
19,49.0,4.277787887670485,20.433633772182986,0
19,50.0,3.912685867750511,20.830369253983136,0
20,24.0,3.9564719062659464,25.317068332884617,0
20,25.0,4.407422311240339,24.953687140503597,0
20,26.0,5.4706751636326345,24.331230836348908,0
20,27.0,7.114017767509466,23.502193816600105,0
20,28.0,6.908430885516367,21.999943288987083,0
20,29.0,5.652848865016708,21.591563552982294,0
20,30.0,7.553924787120351,21.170661536196718,0
20,31.0,8.043577964816166,21.29131928783523,0
20,32.0,8.94183026025948,21.155183190203147,0
20,33.0,9.804663321614811,22.787918920854004,0
20,34.0,9.466020044528733,22.47324826061842,0
20,35.0,9.860766096063372,23.612925982012875,0
20,36.0,10.27691229621118,22.58019679349548,0
20,37.0,9.788298620857475,21.877907827808272,0
20,38.0,9.069648004588714,23.508683653985194,0
20,39.0,9.66979782176874,23.896361036185347,0
20,40.0,10.217515068758757,22.848906459988413,0
20,41.0,11.177474076471796,22.765182376214014,0
20,42.0,11.532632730724131,21.61122765503022,0
20,43.0,12.040254840298005,22.540398756643498,0
20,44.0,13.942674894050128,22.627843555697545,0
20,45.0,13.938252431166646,22.807354276107155,0
20,46.0,16.68251529160851,24.1980352092582,0
20,47.0,16.39859013270295,23.769053681806156,0
20,48.0,18.30784596205025,25.009556549919367,0
20,49.0,18.115344754669238,25.80539724585148,0
20,50.0,17.811821526722568,25.07773774261093,0
20,51.0,18.32906294814012,26.791154465778405,0
20,52.0,19.19000250240387,27.463646151241356,0
20,53.0,20.277426333422042,29.630387814401075,0
20,54.0,19.439525799915188,29.576409193397573,0
20,55.0,19.00807041255601,30.163801257022776,0
21,37.0,1.8713195796789392,0.6586483029739512,0
21,38.0,1.7751190370474177,1.4330827523737568,0
21,39.0,0.9456842724341783,1.7049386431009204,0
21,40.0,0.49155940294356526,1.861452483717219,0
21,41.0,0.4879900081939894,2.0694458316584203,0
21,42.0,0.6571340244542228,1.7889344769459719,0
22,45.0,0.6096920092927292,0.7564338518884135,0
22,46.0,1.2201786817209097,0.34605804800099804,0
22,47.0,0.9370596335635781,0.7591438639126373,0
22,48.0,0.039381319799261405,1.9065530202893832,0
22,49.0,0.1375492146605808,1.6072054002628668,0
22,50.0,0.8344380969209908,1.8775150458544125,0
23,31.0,21.13045023673513,29.23441904699709,0
23,32.0,19.576598412312293,28.607433080828166,0
23,33.0,19.724671630593875,27.57678617307571,0
23,34.0,18.92446142829486,25.670735016354953,0
23,35.0,18.936322225603732,26.636877200155098,0
23,36.0,19.115200550791613,26.291067874465014,0
23,37.0,17.887862918416417,27.81484220754833,0
23,38.0,16.89112256763765,26.51499141467719,0
23,39.0,15.271118216943094,26.62714675001846,0
23,40.0,15.657634155620258,26.084057589110785,0
23,41.0,15.327999469388828,26.567562440276646,0
23,42.0,16.102475997841367,25.74850649910087,0
23,43.0,16.291187303292176,24.92311848371076,0
23,44.0,16.463257707555684,25.223389568864754,0
23,45.0,15.853925526698546,25.26994275962555,0
23,46.0,14.449263968452328,25.108073002583367,0
23,47.0,12.846331134820844,24.155163958009837,0
23,48.0,10.722968423989485,25.014852844286892,0
23,49.0,11.512620023736218,25.325238572682927,0
23,50.0,12.241854088228024,28.186783903189543,0
23,51.0,13.092765875238427,27.460908777722437,0
23,52.0,13.737435823384118,28.70296824599631,0
23,53.0,13.952714339675694,28.054165927827867,0
23,54.0,15.149411022671913,25.548457638553153,0
23,55.0,16.590421542929008,24.11523695497901,0
23,56.0,17.41432797835337,25.109483280703124,0
23,57.0,19.39832728565895,26.02813551314552,0
23,58.0,19.592494544644126,25.91193295646481,0
23,59.0,17.737844274924186,26.2231116668141,0
23,60.0,18.307742489181123,25.406862101680638,0
23,61.0,18.565940665332235,25.935500467454958,0
23,62.0,19.57713669392595,27.23781072235402,0
24,33.0,19.949928052586998,10.371987477693068,0
24,34.0,19.811909665140263,10.656761055955243,0
24,35.0,19.8230402091843,11.19500265532865,0
24,36.0,20.353573076027402,11.321666385944866,0
24,37.0,21.974494769497895,11.887659539454802,0
24,38.0,22.02642904133016,12.305690078979545,0
24,39.0,21.66266927708908,12.755312251633839,0
24,40.0,20.738513444543827,14.114515863871453,0
24,41.0,21.80513291811546,13.786892987636968,0
24,42.0,23.14559096880143,14.672036380347585,0
24,43.0,21.962364754501948,15.218902925290202,0
24,44.0,21.864772475750968,16.751590628472428,0
24,45.0,19.10616726822701,17.701439223138635,0
24,46.0,18.43392012164165,18.254665521027277,0
24,47.0,18.893899354836194,19.626044034581874,0
24,48.0,19.811562791368516,20.251430997147125,0
24,49.0,20.895484640895788,21.117774896968427,0
24,50.0,19.70967746662008,23.52874889111456,0
24,51.0,18.483104099192317,23.836304092565825,0
24,52.0,19.449151758933255,24.039558960933228,0
24,53.0,19.427808139883908,23.57763318091513,0
24,54.0,19.073374596289042,25.549289942439756,0
24,55.0,20.047737735502338,24.573385131203395,0
24,56.0,18.873974274365253,24.038300759178107,0
24,57.0,18.935074322713817,23.20715928846103,0
24,58.0,18.74443938288624,22.053738129761243,0
24,59.0,19.24850783224268,21.237122923543616,0
24,60.0,18.22658008294843,21.522429733385977,0
24,61.0,19.28359441171031,21.301313877743382,0
24,62.0,19.99725938610227,21.50104658586603,0
24,63.0,20.193722069676312,20.13250620212054,0
24,64.0,20.09013103238496,19.680634247656478,0
25,33.0,2.660365334372287,9.128647438909852,0
25,34.0,1.8967258526596993,9.910488414473939,0
25,35.0,1.736886217886763,8.65796213963133,0
25,36.0,0.318102374888511,9.969471051929652,0
25,37.0,0.6773226278940712,9.463631166410174,0
25,38.0,0.47016166982965046,9.415158060113946,0
25,39.0,1.3745485661607688,9.523552870573575,0
25,40.0,2.0221910619581394,10.335866084945224,0
26,53.0,1.9576933640138208,8.379693165165946,0
26,54.0,2.9587727932681105,9.94214300679311,0
26,55.0,2.7596143466296184,8.565044668298462,0
26,56.0,3.562552319284478,9.505923996939401,0
26,57.0,3.709306770250464,10.233440411566477,0
26,58.0,2.902853217880107,11.335763882914854,0
26,59.0,1.8068401553738767,10.288692682785914,0
26,60.0,1.7039684792275693,8.439580291112577,0
26,61.0,1.2180114456860736,6.160089176625025,0
26,62.0,2.582292218330622,6.606839350389354,0
26,63.0,1.5805889347730187,8.02493211990383,0
26,64.0,0.05489336486122909,7.734864658755697,0
27,34.0,18.601625634848403,18.49538255877127,0
27,35.0,18.499659567461862,17.041306344638592,0
27,36.0,20.117025531803137,17.248475524599677,0
27,37.0,20.100263126090596,18.20748624417137,0
27,38.0,18.79324294217605,20.07735182603072,0
27,39.0,18.242920465311556,19.022333806606113,0
27,40.0,19.49921835205089,19.089182655112843,0
27,41.0,19.456121349118433,19.43789690966394,0
27,42.0,19.437836684220173,20.26333871484824,0
27,43.0,19.57989552848416,20.503675397716158,0
27,44.0,21.37544175862803,19.588345052124907,0
